condition_id,shot_id,source_fraction_id,profile_position,source_tE_start_s,source_tE_end_s,reconstructed_start_s,reconstructed_end_s,clock_class,source_lineage_class,inversion_root_status,fit_support_status,mass_consistency_status,vial_transition_status,qualification_result,failure_reason,source_id,rights,target_exposure
PRED-C02,PRED-E02-R3,2,2,3.51458419913,6.55065187791,3.51458419913,6.55065187791,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,3,3,6.55065187791,9.44739911985,6.55065187791,9.44739911985,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,4,,9.44739911985,12.3650867012,9.44739911985,12.3650867012,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,5,4,12.3650867012,15.0507366738,12.3650867012,15.0507366738,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,6,,15.0507366738,18.0897579237,15.0507366738,18.0897579237,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,7,5,18.0897579237,20.8964500416,18.0897579237,20.8964500416,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,8,,20.8964500416,23.9972991067,20.8964500416,23.9972991067,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,9,,23.9972991067,26.829535644,23.9972991067,26.829535644,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C02,PRED-E02-R3,10,6,26.829535644,29.9526735064,26.829535644,29.9526735064,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,1,1,0,3.35755565571,0,3.35755565571,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,2,2,3.35755565571,6.33916721969,3.35755565571,6.33916721969,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,3,3,6.33916721969,9.22460409526,6.33916721969,9.22460409526,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,4,,9.22460409526,12.2281263474,9.22460409526,12.2281263474,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,5,4,12.2281263474,15.0382500408,12.2281263474,15.0382500408,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,6,,15.0382500408,18.0372060751,15.0382500408,18.0372060751,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,7,5,18.0372060751,20.9743990376,18.0372060751,20.9743990376,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,8,,20.9743990376,23.8952865533,20.9743990376,23.8952865533,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,9,,23.8952865533,26.9633557298,23.8952865533,26.9633557298,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R1,10,6,26.9633557298,30.2666652652,26.9633557298,30.2666652652,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,1,1,0,2.60863592573,0,2.60863592573,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,2,2,2.60863592573,5.81156705297,2.60863592573,5.81156705297,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,3,3,5.81156705297,8.88273801534,5.81156705297,8.88273801534,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,4,,8.88273801534,11.8385633318,8.88273801534,11.8385633318,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,5,4,11.8385633318,14.7761587302,11.8385633318,14.7761587302,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,6,,14.7761587302,17.991923451,14.7761587302,17.991923451,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,7,5,17.991923451,21.1561046143,17.991923451,21.1561046143,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,8,,21.1561046143,24.2244751676,21.1561046143,24.2244751676,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,9,,24.2244751676,27.2700706961,24.2244751676,27.2700706961,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R2,10,6,27.2700706961,30.1717984242,27.2700706961,30.1717984242,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,1,1,0,2.44894789782,0,2.44894789782,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,2,2,2.44894789782,5.67157125473,2.44894789782,5.67157125473,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,3,3,5.67157125473,8.91241836098,5.67157125473,8.91241836098,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,4,,8.91241836098,11.9322874213,8.91241836098,11.9322874213,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,5,4,11.9322874213,14.9865265611,11.9322874213,14.9865265611,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,6,,14.9865265611,17.9514807778,14.9865265611,17.9514807778,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,7,5,17.9514807778,21.1874114807,17.9514807778,21.1874114807,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,8,,21.1874114807,23.9692968095,21.1874114807,23.9692968095,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,9,,23.9692968095,27.1309518256,23.9692968095,27.1309518256,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C03,PRED-E03-R3,10,6,27.1309518256,30.0230543561,27.1309518256,30.0230543561,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,1,1,0,3.80139726267,0,3.80139726267,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,2,2,3.80139726267,7.03367157822,3.80139726267,7.03367157822,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,3,3,7.03367157822,10.1182329553,7.03367157822,10.1182329553,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,4,,10.1182329553,13.1328229796,10.1182329553,13.1328229796,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,5,4,13.1328229796,16.2131289504,13.1328229796,16.2131289504,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,6,,16.2131289504,19.1999448833,16.2131289504,19.1999448833,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,7,5,19.1999448833,22.2222063084,19.1999448833,22.2222063084,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,8,,22.2222063084,25.1824520458,22.2222063084,25.1824520458,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,9,,25.1824520458,28.1105717989,25.1824520458,28.1105717989,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R1,10,6,28.1105717989,31.4362682145,28.1105717989,31.4362682145,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R2,1,1,0,2.68027837581,0,2.68027837581,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
PRED-C04,PRED-E04-R2,2,2,2.68027837581,5.87019940107,2.68027837581,5.87019940107,DERIVED_SAME_MASS_FIT_ZERO,DERIVED_FROM_SAME_MASS_FIT,UNIQUE_POSITIVE_IN_SUPPORT,PASS,EXACT_WITHIN_1E-12_S,CUMULATIVE_MEASURED_VIAL_MASS_BOUNDARY,PASS,,P24-MAT-PRED;P24-MASS-PRED;P24-M-PREP-PRED,CC-BY-NC-3.0; source-derived numeric data are not relicensed as repository code,TARGET_EXPOSED;SOURCE_INTERNAL
